# SOURCE: Derived from pv_systems-research.csv and daily_weather_openfield-research.csv
# DATE: 2026-02-25
# DESCRIPTION: Daily PV energy output per hectare for low/medium/high density agri-PV systems
# UNITS: date=YYYY-MM-DD, low_density_kwh_per_ha, medium_density_kwh_per_ha, high_density_kwh_per_ha=kWh/hectare/day
# LOGIC: Energy = GHI * panel_area_per_ha * module_efficiency * tilt_factor * irradiance_factor * temp_derate * (1 - system_losses/100) * shading_factor. Cell temp estimated as (T_max+T_min)/2 + temp_adjustment_c. Temp derate = 1 + temp_coeff * (T_cell - T_ref).
# DEPENDENCIES: data/energy/pv_systems-research.csv, data/weather/daily_weather_openfield-research.csv
# ASSUMPTIONS: (1) Cell temperature approximated from daily avg air temp + density-dependent offset. (2) GHI used as proxy for plane-of-array irradiance (tilt_factor applied as multiplier). (3) No hourly decomposition — daily totals only.
# DENSITIES: low=GCR 30%, shading 0.98, temp_adj +7.0C; medium=GCR 50%, shading 0.95, temp_adj +8.5C; high=GCR 80%, shading 0.87, temp_adj +10.5C
date,low_density_kwh_per_ha,medium_density_kwh_per_ha,high_density_kwh_per_ha
2019-03-10,4237.55,6736.2,9637.44
2019-03-11,4299.74,6835.15,9779.17
2019-03-12,3939.56,6262.5,8959.74
2019-03-13,3784.07,6015.06,8605.2
2019-03-14,3797.83,6037.4,8638.05
2019-03-15,4151.13,6598.87,9441.06
2019-03-16,3731.6,5932.08,8487.32
2019-03-17,4344.95,6907.21,9882.64
2019-03-18,4410.11,7010.49,10029.84
2019-03-19,4373.43,6952.05,9945.97
2019-03-20,4127.56,6561.36,9387.33
2019-03-21,4195.62,6669.47,9541.82
2019-03-22,4366.94,6941.69,9931.06
2019-03-23,3021.1,4802.32,6870.37
2019-03-24,3597.12,5718.06,8180.63
2019-03-25,3705.89,5891.25,8428.98
2019-03-26,4425.19,7034.61,10064.64
2019-03-27,4474.65,7113.15,10176.83
2019-03-28,4487.5,7133.49,10205.76
2019-03-29,4000.37,6358.88,9097.09
2019-03-30,3561.62,5661.64,8099.94
2019-03-31,2811.23,4468.99,6394.03
2019-04-01,4064.53,6461.31,9244.43
2019-04-02,4146.57,6591.63,9430.73
2019-04-03,3477.92,5528.57,7909.53
2019-04-04,3767.13,5988.23,8567.02
2019-04-05,4587.09,7291.79,10432.24
2019-04-06,3305.82,5254.92,7517.87
2019-04-07,4016.93,6384.98,9133.96
2019-04-08,1734.63,2757.27,3944.5
2019-04-09,4481.03,7122.74,10189.52
2019-04-10,4730.0,7518.84,10756.81
2019-04-11,4864.84,7733.12,11063.26
2019-04-12,4915.77,7814.09,11179.12
2019-04-13,4757.09,7561.65,10817.57
2019-04-14,3906.69,6209.79,8883.43
2019-04-15,2494.53,3965.2,5672.57
2019-04-16,4306.74,6845.88,9793.75
2019-04-17,4848.79,7707.8,11027.42
2019-04-18,5029.36,7994.89,11438.24
2019-04-19,4843.23,7698.93,11014.65
2019-04-20,5038.6,8009.65,11459.48
2019-04-21,5030.88,7997.51,11442.36
2019-04-22,5170.34,8219.21,11759.58
2019-04-23,4935.99,7846.33,11225.44
2019-04-24,4816.37,7655.9,10952.46
2019-04-25,4653.78,7397.17,10581.76
2019-04-26,4831.19,7679.16,10985.16
2019-04-27,4811.83,7648.38,10941.12
2019-04-28,5102.1,8109.88,11601.51
2019-04-29,4780.91,7599.01,10870.05
2019-04-30,4709.46,7485.49,10707.78
2019-05-01,4626.14,7352.9,10517.79
2019-05-02,4266.9,6781.8,9700.66
2019-05-03,4283.67,6808.89,9740.26
2019-05-04,5067.44,8055.03,11523.51
2019-05-05,4793.07,7618.61,10898.6
2019-05-06,4785.6,7606.36,10880.37
2019-05-07,3593.31,5711.58,8170.53
2019-05-08,4703.36,7476.25,10695.41
2019-05-09,5213.5,8287.36,11856.21
2019-05-10,5244.04,8335.87,11925.51
2019-05-11,5086.63,8085.4,11566.71
2019-05-12,5086.68,8085.17,11565.77
2019-05-13,5109.64,8121.52,11617.5
2019-05-14,5126.08,8147.49,11654.36
2019-05-15,5064.47,8049.47,11513.96
2019-05-16,4609.62,7326.34,10479.21
2019-05-17,4500.44,7153.08,10231.88
2019-05-18,5121.18,8139.99,11644.16
2019-05-19,5196.49,8259.71,11815.46
2019-05-20,5134.93,8161.81,11675.32
2019-05-21,5003.21,7952.14,11374.81
2019-05-22,4951.96,7870.49,11257.63
2019-05-23,4978.3,7912.28,11317.27
2019-05-24,4734.89,7525.38,10763.81
2019-05-25,4755.87,7559.11,10812.79
2019-05-26,4896.87,7783.28,11133.56
2019-05-27,4840.83,7694.19,11006.1
2019-05-28,4652.14,7394.23,10576.93
2019-05-29,4972.79,7903.84,11305.8
2019-05-30,4855.72,7717.7,11039.43
2019-05-31,4687.6,7450.45,10657.07
2019-06-01,4604.44,7318.19,10467.74
2019-06-02,4870.43,7741.01,11072.64
2019-06-03,4593.99,7301.61,10444.04
2019-06-04,4572.65,7267.57,10395.14
2019-06-05,4144.4,6586.95,9421.66
2019-06-06,3656.65,5811.77,8312.94
2019-06-07,4787.04,7608.62,10883.53
2019-06-08,5081.37,8076.73,11553.72
2019-06-09,4859.65,7724.25,11049.37
2019-06-10,5050.08,8026.72,11481.64
2019-06-11,5094.39,8096.9,11581.54
2019-06-12,5086.88,8085.17,11565.18
2019-06-13,5076.0,8068.02,11540.92
2019-06-14,4910.29,7804.72,11164.42
2019-06-15,4762.93,7570.43,10829.18
2019-06-16,5056.99,8037.66,11497.22
2019-06-17,4977.97,7911.89,11316.97
2019-06-18,5011.94,7965.95,11394.43
2019-06-19,4904.71,7795.49,11150.54
2019-06-20,4835.36,7685.1,10992.33
2019-06-21,4888.3,7769.33,11112.97
2019-06-22,5123.13,8142.79,11647.59
2019-06-23,5157.95,8198.25,11727.17
2019-06-24,5112.32,8125.57,11622.89
2019-06-25,4989.28,7929.9,11342.8
2019-06-26,4975.11,7907.18,11309.92
2019-06-27,5097.32,8101.44,11587.81
2019-06-28,5106.09,8115.49,11608.12
2019-06-29,5080.97,8075.7,11551.45
2019-06-30,5108.11,8118.89,11613.36
2019-07-01,5004.06,7953.51,11376.78
2019-07-02,5099.36,8104.87,11593.1
2019-07-03,5141.01,8171.11,11687.92
2019-07-04,5079.5,8073.43,11548.36
2019-07-05,5071.05,8060.08,11529.4
2019-07-06,5142.21,8173.12,11691.0
2019-07-07,5200.59,8265.85,11823.52
2019-07-08,5160.26,8201.81,11732.03
2019-07-09,5184.02,8239.53,11785.89
2019-07-10,5136.98,8164.72,11678.82
2019-07-11,5101.82,8108.81,11598.77
2019-07-12,4953.41,7872.71,11260.65
2019-07-13,4994.19,7937.57,11353.49
2019-07-14,5137.1,8164.96,11679.25
2019-07-15,5105.89,8115.34,11608.25
2019-07-16,4995.31,7939.44,11356.36
2019-07-17,4553.67,7237.13,10351.06
2019-07-18,4543.52,7221.15,10328.48
2019-07-19,4936.89,7846.55,11223.43
2019-07-20,4948.54,7865.16,11250.21
2019-07-21,4966.29,7893.59,11291.31
2019-07-22,4926.43,7830.22,11200.61
2019-07-23,4859.68,7723.93,11048.22
2019-07-24,4912.07,7807.15,11167.15
2019-07-25,4889.56,7771.42,11116.15
2019-07-26,4752.24,7553.19,10804.01
2019-07-27,4927.18,7831.28,11201.87
2019-07-28,4806.52,7639.58,10927.85
2019-07-29,4839.95,7692.66,11003.65
2019-07-30,4874.93,7748.11,11082.69
2019-07-31,4888.19,7769.1,11112.56
2019-08-01,4820.63,7661.71,10958.93
2019-08-02,4864.97,7732.25,11059.93
2019-08-03,4737.57,7529.79,10770.42
2019-08-04,4695.19,7462.44,10674.07
2019-08-05,4685.0,7446.22,10650.81
2019-08-06,4757.28,7561.23,10815.58
2019-08-07,4808.08,7642.03,10931.29
2019-08-08,4707.04,7481.41,10701.47
2019-08-09,4720.65,7503.05,10732.45
2019-08-10,4888.87,7770.33,11114.57
2019-08-11,4796.12,7622.84,10903.49
2019-08-12,4742.81,7537.98,10781.86
2019-08-13,4579.35,7278.08,10409.92
2019-08-14,4593.92,7301.49,10443.87
2019-08-15,4575.96,7272.73,10402.3
2019-08-16,4426.88,7035.74,10063.25
2019-08-17,4504.1,7158.55,10239.08
2019-08-18,4681.28,7440.41,10642.71
2019-08-19,4637.34,7370.6,10542.92
2019-08-20,4651.5,7393.12,10575.16
2019-08-21,4678.4,7435.89,10636.38
2019-08-22,4523.46,7189.51,10283.73
2019-08-23,4463.55,7094.34,10147.69
2019-08-24,4426.66,7035.66,10063.65
2019-08-25,4481.14,7122.2,10187.35
2019-08-26,4494.27,7143.09,10217.24
2019-08-27,4400.3,6993.78,10003.8
2019-08-28,4397.97,6990.16,9998.77
2019-08-29,4358.25,6927.05,9908.52
2019-08-30,4277.55,6798.72,9724.84
2019-08-31,4341.24,6899.98,9869.73
2019-09-01,4258.29,6768.14,9681.17
2019-09-02,4291.94,6821.61,9757.61
2019-09-03,4297.82,6831.0,9771.13
2019-09-04,4402.6,6997.6,10009.55
2019-09-05,4387.64,6973.8,9975.48
2019-09-06,4237.77,6735.46,9634.31
2019-09-07,4256.16,6764.69,9676.12
2019-09-08,4304.0,6840.91,9785.48
2019-09-09,4204.79,6683.3,9560.17
2019-09-10,4223.17,6712.47,9601.82
2019-09-11,4307.44,6846.37,9793.25
2019-09-12,4289.41,6817.66,9752.11
2019-09-13,4327.69,6878.7,9839.8
2019-09-14,4165.22,6620.42,9470.27
2019-09-15,4074.2,6475.76,9263.34
2019-09-16,4090.71,6501.98,9300.83
2019-09-17,3998.37,6355.16,9090.69
2019-09-18,3891.65,6185.45,8847.8
2019-09-19,3828.72,6085.41,8704.66
2019-09-20,3773.55,5997.72,8579.21
2019-09-21,3880.38,6167.59,8822.35
2019-09-22,3935.78,6255.61,8948.18
2019-09-23,3947.45,6274.25,8975.01
2019-09-24,3968.65,6307.97,9023.28
2019-09-25,4133.61,6570.27,9398.68
2019-09-26,4099.26,6515.41,9319.72
2019-09-27,3970.69,6311.13,9027.67
2019-09-28,3907.3,6210.46,8883.78
2019-09-29,3927.54,6242.72,8930.14
2019-09-30,3860.2,6135.69,8777.03
2019-10-01,3792.23,6027.64,8622.46
2019-10-02,3778.66,6006.06,8591.56
2019-10-03,3666.25,5827.28,8335.61
2019-10-04,3560.0,5658.34,8093.81
2019-10-05,3386.56,5382.68,7699.54
2019-10-06,2571.8,4087.68,5847.16
2019-10-07,3583.77,5696.25,8148.29
2019-10-08,3501.39,5565.23,7960.74
2019-10-09,3293.09,5234.09,7486.95
2019-10-10,3207.63,5098.3,7292.78
2019-10-11,3363.52,5346.07,7647.18
2019-10-12,3483.35,5536.61,7919.89
2019-10-13,3484.44,5538.39,7922.53
2019-10-14,3068.27,4876.84,6976.08
2019-10-15,1925.69,3060.71,4378.07
2019-10-16,2607.38,4144.28,5928.19
2019-10-17,2949.45,4688.01,6706.01
2019-10-18,3106.52,4937.66,7063.11
2019-10-19,3311.54,5263.47,7529.06
2019-10-20,3297.54,5241.2,7497.18
2019-10-21,3142.44,4994.74,7144.76
2019-10-22,3010.65,4785.29,6845.17
2019-10-23,3113.31,4948.63,7079.16
2019-10-24,3104.55,4934.78,7059.49
2019-10-25,2955.4,4697.69,6720.28
2019-10-26,2796.41,4444.97,6358.76
2019-10-27,2638.73,4194.3,6000.1
2019-10-28,3101.99,4930.69,7053.59
2019-10-29,2945.64,4682.23,6698.3
2019-10-30,3236.02,5143.77,7358.49
2019-10-31,3160.97,5024.42,7187.64
2019-11-01,3112.97,4948.18,7078.69
2019-11-02,3156.97,5018.08,7178.6
2019-11-03,3082.77,4900.09,7009.73
2019-11-04,3088.23,4908.76,7022.11
2019-11-05,2656.57,4222.65,6040.65
2019-11-06,2977.58,4732.96,6770.79
2019-11-07,2890.41,4594.35,6572.4
2019-11-08,2691.27,4277.79,6119.51
2019-11-09,2583.51,4106.52,5874.53
2019-11-10,2600.28,4133.17,5912.63
2019-11-11,2607.34,4144.32,5928.42
2019-11-12,2704.02,4297.98,6148.22
2019-11-13,2518.56,4003.17,5726.46
2019-11-14,2430.45,3863.15,5526.21
2019-11-15,2684.83,4267.61,6105.01
2019-11-16,2735.7,4348.56,6221.02
2019-11-17,2638.96,4194.81,6001.09
2019-11-18,2523.19,4010.69,5737.55
2019-11-19,2696.14,4285.66,6131.0
2019-11-20,2819.53,4481.84,6411.75
2019-11-21,2430.21,3863.02,5526.54
2019-11-22,2671.09,4245.89,6074.19
2019-11-23,2761.32,4389.33,6279.45
2019-11-24,2754.02,4377.76,6262.97
2019-11-25,2677.59,4256.18,6088.82
2019-11-26,2520.14,4005.83,5730.54
2019-11-27,2470.72,3927.36,5618.45
2019-11-28,2591.82,4119.98,5894.25
2019-11-29,2727.77,4336.03,6203.25
2019-11-30,2708.43,4305.29,6159.26
2019-12-01,2612.54,4152.89,5941.27
2019-12-02,2599.12,4131.59,5910.88
2019-12-03,2702.56,4296.09,6146.36
2019-12-04,2669.38,4243.28,6070.7
2019-12-05,2572.32,4088.98,5849.88
2019-12-06,2570.75,4086.51,5846.42
2019-12-07,2573.38,4090.79,5852.75
2019-12-08,2487.35,3954.05,5657.14
2019-12-09,2502.0,3977.3,5690.35
2019-12-10,2430.39,3863.36,5527.11
2019-12-11,2131.08,3387.56,4846.39
2019-12-12,2358.58,3749.27,5364.01
2019-12-13,2402.02,3818.46,5463.26
2019-12-14,2468.27,3923.76,5613.88
2019-12-15,2312.33,3675.82,5259.07
2019-12-16,2433.15,3867.9,5533.91
2019-12-17,2535.06,4029.88,5765.59
2019-12-18,2600.61,4134.01,5914.45
2019-12-19,2658.29,4225.71,6045.66
2019-12-20,2643.55,4202.32,6012.24
2019-12-21,2449.9,3894.48,5571.82
2019-12-22,2569.55,4084.68,5843.95
2019-12-23,2590.51,4117.98,5891.54
2019-12-24,2559.82,4069.28,5822.05
2019-12-25,1985.53,3156.4,4516.07
2019-12-26,2087.34,3318.26,4747.67
2019-12-27,2332.89,3708.61,5306.18
2019-12-28,2551.21,4055.71,5802.86
2019-12-29,2591.13,4119.14,5893.55
2019-12-30,2546.15,4047.59,5791.08
2019-12-31,2429.88,3862.87,5527.01
2020-01-01,2191.9,3484.46,4985.43
2020-01-02,2459.75,3910.25,5594.6
2020-01-03,2650.53,4213.68,6029.03
2020-01-04,2086.14,3316.48,4745.37
2020-01-05,2655.17,4221.09,6039.7
2020-01-06,2644.56,4204.19,6015.46
2020-01-07,2405.25,3823.67,5470.84
2020-01-08,2576.49,4095.99,5860.67
2020-01-09,1909.56,3035.76,4343.72
2020-01-10,1933.53,3073.87,4398.22
2020-01-11,2742.08,4359.19,6237.19
2020-01-12,1803.07,2866.35,4101.06
2020-01-13,2544.05,4044.24,5786.26
2020-01-14,2538.76,4035.78,5774.09
2020-01-15,2591.96,4120.25,5894.72
2020-01-16,2633.7,4186.67,5989.89
2020-01-17,2448.3,3892.1,5568.74
2020-01-18,2337.28,3715.62,5316.27
2020-01-19,2586.98,4112.6,5884.32
2020-01-20,2830.91,4500.37,6439.1
2020-01-21,2559.69,4069.25,5822.34
2020-01-22,2454.1,3901.44,5582.36
2020-01-23,2912.05,4629.45,6623.95
2020-01-24,2507.41,3986.18,5703.55
2020-01-25,2997.9,4765.95,6819.31
2020-01-26,3082.87,4900.92,7012.22
2020-01-27,3002.34,4772.86,6828.92
2020-01-28,2195.91,3490.82,4994.5
2020-01-29,3101.33,4930.23,7054.05
2020-01-30,3037.9,4829.34,6909.61
2020-01-31,3015.72,4794.1,6859.23
2020-02-01,3269.72,5197.94,7437.15
2020-02-02,3183.3,5060.53,7240.49
2020-02-03,3184.82,5062.87,7243.68
2020-02-04,3155.84,5016.81,7177.81
2020-02-05,3222.96,5123.45,7330.28
2020-02-06,3241.6,5153.0,7372.38
2020-02-07,2823.19,4487.97,6421.08
2020-02-08,2959.97,4705.61,6732.89
2020-02-09,2959.25,4704.51,6731.4
2020-02-10,3239.25,5149.69,7368.48
2020-02-11,3449.56,5484.05,7846.91
2020-02-12,3372.24,5360.89,7670.23
2020-02-13,3399.59,5404.21,7731.9
2020-02-14,3127.91,4972.16,7113.46
2020-02-15,3222.23,5122.06,7327.84
2020-02-16,3362.65,5345.49,7647.9
2020-02-17,3296.68,5240.69,7498.08
2020-02-18,3317.92,5274.46,7546.44
2020-02-19,1619.69,2574.86,3684.08
2020-02-20,3540.56,5628.51,8053.21
2020-02-21,3534.74,5619.12,8039.52
2020-02-22,3536.98,5622.78,8044.96
2020-02-23,3290.39,5230.74,7483.93
2020-02-24,2819.93,4482.89,6414.03
2020-02-25,2662.75,4233.1,6056.81
2020-02-26,3712.94,5902.47,8445.05
2020-02-27,3697.22,5877.23,8408.46
2020-02-28,3853.5,6125.58,8763.6
2020-02-29,3767.9,5989.69,8569.56
2020-03-01,3878.51,6165.6,8821.38
2020-03-02,3995.55,6351.6,9087.38
2020-03-03,4016.64,6385.09,9135.24
2020-03-04,3915.78,6224.45,8904.79
2020-03-05,3849.86,6119.63,8754.77
2020-03-06,3097.02,4923.2,7043.68
2020-03-07,3773.92,5999.26,8583.25
2020-03-08,3947.29,6274.72,8977.06
2020-03-09,2843.54,4520.1,6466.65
2020-03-10,3777.63,6005.0,8591.16
2020-03-11,2551.8,4056.2,5802.7
2020-03-12,1338.28,2127.38,3043.61
2020-03-13,1056.69,1679.82,2403.45
2020-03-14,2472.03,3929.67,5622.22
2020-03-15,4047.8,6434.53,9205.8
2020-03-16,4073.16,6474.67,9262.89
2020-03-17,4083.57,6491.48,9287.43
2020-03-18,4440.53,7059.16,10100.06
2020-03-19,4378.62,6960.71,9959.13
2020-03-20,4045.12,6430.66,9201.01
2020-03-21,4252.24,6759.97,9672.25
2020-03-22,4589.51,7296.02,10439.01
2020-03-23,3064.23,4871.07,6969.07
2020-03-24,4139.24,6579.7,9413.12
2020-03-25,4282.77,6808.0,9740.02
2020-03-26,2371.63,3769.9,5393.27
2020-03-27,3766.16,5986.55,8564.34
2020-03-28,4281.22,6805.53,9736.45
2020-03-29,4573.38,7270.03,10401.18
2020-03-30,4343.15,6903.88,9876.99
2020-03-31,4142.89,6585.35,9420.9
2020-04-01,4389.04,6976.93,9981.71
2020-04-02,4624.22,7350.82,10516.69
2020-04-03,4614.36,7334.99,10493.72
2020-04-04,4659.26,7406.0,10594.65
2020-04-05,3914.27,6221.76,8900.41
2020-04-06,3872.54,6155.66,8806.29
2020-04-07,4299.39,6834.27,9777.3
2020-04-08,4678.68,7437.38,10640.51
2020-04-09,4666.77,7418.49,10613.58
2020-04-10,4285.95,6813.16,9747.61
2020-04-11,4771.27,7584.69,10851.52
2020-04-12,4836.34,7688.01,10999.11
2020-04-13,4823.7,7667.88,10970.22
2020-04-14,4226.33,6718.19,9611.34
2020-04-15,4389.51,6977.51,9982.19
2020-04-16,4129.62,6564.12,9390.26
2020-04-17,4763.7,7572.51,10833.81
2020-04-18,4665.53,7416.48,10610.59
2020-04-19,4459.77,7089.12,10141.72
2020-04-20,4653.9,7397.68,10583.1
2020-04-21,4645.84,7384.71,10564.26
2020-04-22,4508.11,7165.73,10250.87
2020-04-23,4851.41,7711.54,11031.95
2020-04-24,3678.64,5847.2,8364.54
2020-04-25,4740.53,7535.57,10780.72
2020-04-26,5060.86,8044.79,11509.29
2020-04-27,4672.79,7427.66,10625.91
2020-04-28,4754.65,7557.57,10811.35
2020-04-29,4736.01,7528.25,10770.01
2020-04-30,5102.04,8110.2,11602.75
2020-05-01,4911.39,7806.82,11168.15
2020-05-02,4731.78,7521.09,10758.93
2020-05-03,4577.54,7275.82,10407.88
2020-05-04,4115.99,6542.25,9358.62
2020-05-05,4781.66,7600.61,10873.13
2020-05-06,5276.25,8387.17,11999.09
2020-05-07,5203.64,8271.44,11832.95
2020-05-08,5108.69,8120.22,11616.05
2020-05-09,5074.84,8066.8,11540.37
2020-05-10,5261.18,8362.97,11964.01
2020-05-11,5193.5,8255.15,11809.33
2020-05-12,4730.68,7519.25,10756.11
2020-05-13,4487.54,7132.61,10202.69
2020-05-14,2491.66,3960.3,5664.93
2020-05-15,3728.87,5926.6,8477.27
2020-05-16,4591.78,7298.11,10439.09
2020-05-17,4487.04,7131.54,10200.62
2020-05-18,4302.09,6837.59,9780.19
2020-05-19,4332.9,6886.57,9850.26
2020-05-20,4463.73,7094.45,10147.49
2020-05-21,4121.5,6550.52,9369.48
2020-05-22,4457.64,7084.9,10134.1
2020-05-23,4709.27,7485.15,10707.2
2020-05-24,4876.03,7750.72,11088.08
2020-05-25,5426.78,8626.19,12340.55
2020-05-26,5158.94,8200.15,11730.5
2020-05-27,5176.78,8228.46,11770.9
2020-05-28,5089.46,8089.78,11572.76
2020-05-29,5236.13,8323.0,11906.56
2020-05-30,5347.75,8500.48,12160.56
2020-05-31,5159.39,8201.0,11731.98
2020-06-01,5091.32,8092.49,11576.14
2020-06-02,4914.52,7811.33,11173.68
2020-06-03,4939.64,7851.44,11231.42
2020-06-04,4889.72,7771.81,11116.97
2020-06-05,4970.83,7900.94,11302.06
2020-06-06,5137.65,8166.06,11681.27
2020-06-07,5104.75,8113.61,11605.94
2020-06-08,5068.6,8056.03,11523.32
2020-06-09,5040.13,8010.97,11459.24
2020-06-10,5122.97,8142.53,11647.22
2020-06-11,5083.32,8079.49,11557.0
2020-06-12,5010.21,7963.32,11390.91
2020-06-13,4912.44,7807.83,11168.3
2020-06-14,4998.73,7945.03,11364.66
2020-06-15,5215.84,8290.38,11859.18
2020-06-16,5270.03,8376.47,11982.22
2020-06-17,5163.01,8206.02,11737.74
2020-06-18,5081.58,8076.93,11553.75
2020-06-19,5277.39,8388.26,11999.28
2020-06-20,5208.5,8278.76,11842.61
2020-06-21,4996.65,7941.81,11360.2
2020-06-22,4872.57,7744.35,11077.26
2020-06-23,5061.66,8044.94,11507.35
2020-06-24,5099.61,8105.37,11593.99
2020-06-25,5186.39,8243.54,11792.1
2020-06-26,5191.31,8251.3,11803.09
2020-06-27,4941.83,7854.67,11235.54
2020-06-28,5078.27,8071.51,11545.68
2020-06-29,5121.3,8139.91,11643.54
2020-06-30,5189.22,8247.96,11798.29
2020-07-01,5244.2,8335.41,11923.47
2020-07-02,5139.14,8168.17,11683.78
2020-07-03,5114.67,8129.23,11627.99
2020-07-04,5113.18,8126.9,11624.72
2020-07-05,5079.89,8074.06,11549.26
2020-07-06,5072.83,8062.82,11533.18
2020-07-07,5050.48,8027.31,11482.4
2020-07-08,5048.32,8023.78,11477.15
2020-07-09,4838.55,7690.51,11000.72
2020-07-10,4915.55,7812.93,11175.89
2020-07-11,5051.23,8028.42,11483.84
2020-07-12,5022.66,7982.98,11418.77
2020-07-13,5134.59,8161.04,11673.78
2020-07-14,5017.38,7974.69,11407.1
2020-07-15,4869.44,7739.44,11070.37
2020-07-16,4895.96,7781.65,11130.87
2020-07-17,4930.04,7835.93,11208.74
2020-07-18,4950.56,7868.57,11255.47
2020-07-19,4936.28,7845.77,11222.64
2020-07-20,4692.69,7458.49,10668.48
2020-07-21,4751.45,7551.82,10801.87
2020-07-22,4751.62,7552.24,10802.73
2020-07-23,4750.66,7550.7,10800.51
2020-07-24,4836.63,7687.26,10995.7
2020-07-25,4798.89,7627.26,10909.86
2020-07-26,4308.19,6847.37,9794.36
2020-07-27,4253.9,6761.09,9670.94
2020-07-28,4451.8,7075.57,10120.67
2020-07-29,4430.09,7040.96,10070.93
2020-07-30,4452.19,7076.02,10120.97
2020-07-31,4548.11,7228.56,10339.33
2020-08-01,4600.24,7311.4,10457.79
2020-08-02,4740.08,7533.81,10776.2
2020-08-03,4755.27,7557.84,10810.36
2020-08-04,4795.82,7622.36,10902.8
2020-08-05,4828.36,7674.15,10977.0
2020-08-06,4748.32,7547.02,10795.3
2020-08-07,4748.4,7546.96,10794.87
2020-08-08,4739.71,7533.0,10774.6
2020-08-09,4716.12,7495.58,10721.27
2020-08-10,4672.49,7426.28,10622.2
2020-08-11,4698.85,7468.24,10682.34
2020-08-12,4739.86,7533.54,10775.99
2020-08-13,4656.28,7400.75,10586.14
2020-08-14,4563.21,7252.68,10374.05
2020-08-15,4689.45,7453.37,10661.19
2020-08-16,4603.14,7316.13,10464.77
2020-08-17,4587.18,7290.73,10428.38
2020-08-18,4561.04,7249.26,10369.21
2020-08-19,4567.25,7259.22,10383.62
2020-08-20,4645.54,7383.65,10561.61
2020-08-21,4654.85,7398.43,10582.71
2020-08-22,4645.65,7383.97,10562.33
2020-08-23,4498.84,7150.51,10228.18
2020-08-24,4454.96,7080.67,10128.09
2020-08-25,4531.53,7202.31,10301.97
2020-08-26,4603.95,7317.55,10467.08
2020-08-27,4551.39,7234.06,10347.77
2020-08-28,4511.81,7171.18,10257.85
2020-08-29,4435.34,7049.57,10083.76
2020-08-30,4310.84,6851.56,9800.3
2020-08-31,4212.24,6694.88,9576.24
2020-09-01,4141.27,6582.04,9414.76
2020-09-02,4297.61,6830.52,9770.19
2020-09-03,4217.69,6703.45,9588.31
2020-09-04,3885.09,6174.63,8831.52
2020-09-05,3838.89,6101.25,8726.68
2020-09-06,3917.33,6226.02,8905.32
2020-09-07,3981.96,6328.78,9052.38
2020-09-08,3538.47,5623.87,8044.03
2020-09-09,3739.86,5943.97,8501.94
2020-09-10,4010.41,6374.07,9117.31
2020-09-11,3815.06,6063.52,8672.98
2020-09-12,4047.44,6432.88,9201.36
2020-09-13,3971.48,6312.22,9028.89
2020-09-14,3953.14,6283.11,8987.33
2020-09-15,3852.55,6123.25,8758.7
2020-09-16,3741.89,5947.3,8506.89
2020-09-17,3650.17,5801.51,8298.34
2020-09-18,3401.46,5406.11,7732.57
2020-09-19,3520.58,5595.39,8003.21
2020-09-20,3698.1,5877.69,8407.31
2020-09-21,3683.8,5855.03,8375.04
2020-09-22,3756.38,5970.35,8539.9
2020-09-23,3807.34,6051.42,8655.99
2020-09-24,3839.07,6101.95,8728.47
2020-09-25,3931.93,6249.51,8939.49
2020-09-26,3923.3,6235.82,8919.95
2020-09-27,3882.16,6170.3,8825.98
2020-09-28,3758.92,5974.04,8544.53
2020-09-29,3733.93,5934.54,8488.45
2020-09-30,3679.69,5848.29,8364.98
2020-10-01,3571.32,5676.19,8119.08
2020-10-02,3731.51,5930.91,8483.65
2020-10-03,3745.03,5952.5,8514.72
2020-10-04,3810.8,6057.03,8664.24
2020-10-05,3726.7,5923.45,8473.34
2020-10-06,3744.1,5951.01,8512.59
2020-10-07,3458.03,5496.17,7861.68
2020-10-08,2942.01,4675.89,6688.13
2020-10-09,3146.22,5000.47,7152.39
2020-10-10,3325.78,5286.07,7561.33
2020-10-11,3266.55,5191.98,7426.85
2020-10-12,3152.23,5010.29,7166.96
2020-10-13,3425.87,5445.23,7789.13
2020-10-14,3420.45,5436.67,7776.98
2020-10-15,3420.83,5437.18,7777.55
2020-10-16,3414.64,5427.39,7763.62
2020-10-17,3380.9,5373.82,7687.13
2020-10-18,3388.45,5385.83,7704.32
2020-10-19,3371.77,5359.19,7665.98
2020-10-20,3339.48,5307.9,7592.68
2020-10-21,3271.29,5199.51,7437.6
2020-10-22,3276.21,5207.36,7448.9
2020-10-23,3346.11,5318.45,7607.77
2020-10-24,3068.49,4877.28,6976.89
2020-10-25,3084.58,4902.93,7013.72
2020-10-26,3194.73,5077.97,7264.03
2020-10-27,2972.71,4725.01,6759.01
2020-10-28,3018.87,4798.36,6863.9
2020-10-29,3022.61,4804.29,6872.34
2020-10-30,3007.88,4780.91,6838.95
2020-10-31,2780.97,4420.26,6323.11
2020-11-01,2604.82,4140.33,5922.76
2020-11-02,2858.52,4543.65,6499.86
2020-11-03,2954.72,4696.6,6718.72
2020-11-04,3021.28,4802.48,6870.34
2020-11-05,2818.5,4480.2,6409.38
2020-11-06,2965.69,4714.26,6744.39
2020-11-07,2785.14,4427.19,6333.6
2020-11-08,2783.49,4424.56,6329.81
