day,well_1_extraction_m3,well_1_tds_ppm,well_1_pumping_kwh,well_2_extraction_m3,well_2_tds_ppm,well_2_pumping_kwh,well_3_extraction_m3,well_3_tds_ppm,well_3_pumping_kwh,gw_untreated_to_tank_m3,gw_treated_to_tank_m3,municipal_to_tank_m3,total_sourced_to_tank_m3,total_groundwater_extracted_m3,sourced_tds_ppm,treatment_feed_m3,treatment_max_feed_m3,treatment_reject_m3,treatment_energy_kwh,pumping_energy_kwh,municipal_cost,groundwater_cost,total_water_cost,delivered_tds_ppm,crop_tds_requirement_ppm,tds_exceedance_ppm,total_delivered_m3,tank_flush_delivered_m3,safety_flush_m3,look_ahead_drain_m3,deficit_m3,tank_volume_m3,tank_tds_ppm,total_energy_kwh,policy_strategy,policy_primary_source,policy_flush_reason,policy_deficit,gw_cap_used_month_m3,muni_cap_used_month_m3,gw_monthly_cap_m3,muni_monthly_cap_m3,prefill_m3
2010-03-20,103.524,1400,9.971,103.524,3500,24.927,103.524,6500,52.574,6.077,213.146,0.0,219.223,310.571,0.0,304.495,1200,91.348,234.461,87.472,0.0,110.162,110.162,494.247,510.0,0.0,219.223,0.0,0.0,0.0,0.0,1000.0,494.246,321.933,minimize_cost,gw_treated,none,False,4969.282,0.0,inf,500,219.223
2010-03-21,109.977,1400,10.592,109.977,3500,26.481,109.977,6500,55.851,6.455,226.433,0.0,232.888,329.931,0.0,323.475,1200,97.043,249.076,92.924,0.0,116.805,116.805,494.246,510.0,0.0,232.888,0.0,0.0,0.0,0.0,1000.0,494.246,342.0,minimize_cost,gw_treated,none,False,5299.213,0.0,inf,500,232.888
2010-03-22,112.234,1400,10.81,112.234,3500,27.024,112.234,6500,56.997,6.588,231.079,0.0,237.667,336.701,0.0,330.113,1200,99.034,254.187,94.831,0.0,119.129,119.129,494.246,510.0,0.0,237.667,0.0,0.0,0.0,0.0,1000.0,494.245,349.018,minimize_cost,gw_treated,none,False,5635.914,0.0,inf,500,237.667
2010-03-23,102.16,1400,9.839,102.16,3500,24.599,102.16,6500,51.881,5.997,210.337,0.0,216.334,306.479,0.0,300.482,1200,90.145,231.371,86.319,0.0,108.758,108.758,494.245,510.0,0.0,216.334,0.0,0.0,0.0,0.0,1000.0,494.245,317.69,minimize_cost,gw_treated,none,False,5942.392,0.0,inf,500,216.334
2010-03-24,104.206,1400,10.037,104.206,3500,25.091,104.206,6500,52.92,6.117,214.55,0.0,220.667,312.617,0.0,306.501,1200,91.95,236.005,88.048,0.0,110.864,110.864,494.245,510.0,0.0,220.667,0.0,0.0,0.0,0.0,1000.0,494.245,324.053,minimize_cost,gw_treated,none,False,6255.009,0.0,inf,500,220.667
2010-03-25,100.27,1400,9.657,100.27,3500,24.144,100.27,6500,50.921,5.886,206.447,0.0,212.333,300.81,0.0,294.925,1200,88.477,227.092,84.722,0.0,106.813,106.813,494.245,510.0,0.0,212.333,0.0,0.0,0.0,0.0,1000.0,494.245,311.815,minimize_cost,gw_treated,none,False,6555.82,0.0,inf,500,212.333
2010-03-26,85.841,1400,8.268,85.841,3500,20.669,85.841,6500,43.593,5.039,176.738,0.0,181.777,257.522,0.0,252.483,1200,75.745,194.412,72.53,0.0,91.958,91.958,494.245,510.0,0.0,181.777,0.0,0.0,0.0,0.0,1000.0,494.245,266.943,minimize_cost,gw_treated,none,False,6813.342,0.0,inf,500,181.777
2010-03-27,91.613,1400,8.824,91.613,3500,22.059,91.613,6500,46.525,5.377,188.623,0.0,194.0,274.838,0.0,269.461,1200,80.838,207.485,77.407,0.0,97.9,97.9,494.245,510.0,0.0,194.0,0.0,0.0,0.0,0.0,1000.0,494.244,284.892,minimize_cost,gw_treated,none,False,7088.18,0.0,inf,500,194.0
2010-03-28,104.206,1400,10.037,104.206,3500,25.091,104.206,6500,52.92,6.117,214.55,0.0,220.667,312.617,0.0,306.501,1200,91.95,236.005,88.048,0.0,110.864,110.864,494.244,510.0,0.0,220.667,0.0,0.0,0.0,0.0,1000.0,494.244,324.053,minimize_cost,gw_treated,none,False,7400.797,0.0,inf,500,220.667
2010-03-29,111.446,1400,10.734,111.446,3500,26.835,111.446,6500,56.597,6.542,229.457,0.0,235.999,334.338,0.0,327.796,1200,98.339,252.403,94.165,0.0,118.318,118.318,494.244,510.0,0.0,235.999,0.0,0.0,0.0,0.0,1000.0,494.244,346.569,minimize_cost,gw_treated,none,False,7735.135,0.0,inf,500,235.999
2010-03-30,99.011,1400,9.536,99.011,3500,23.84,99.011,6500,50.282,5.812,203.854,0.0,209.666,297.032,0.0,291.22,1200,87.366,224.24,83.658,0.0,105.516,105.516,494.244,510.0,0.0,209.666,0.0,0.0,0.0,0.0,1000.0,494.244,307.898,minimize_cost,gw_treated,none,False,8032.167,0.0,inf,500,209.666
2010-03-31,112.023,1400,10.79,112.023,3500,26.974,112.023,6500,56.89,6.576,230.646,0.0,237.222,336.07,0.0,329.495,1200,98.848,253.711,94.653,0.0,118.912,118.912,494.244,510.0,0.0,237.222,0.0,0.0,0.0,0.0,1000.0,494.244,348.365,minimize_cost,gw_treated,none,False,8368.238,0.0,inf,500,237.222
2010-04-01,198.274,1400,19.097,198.274,3500,47.742,198.274,6500,100.691,11.638,408.228,0.0,419.866,594.821,0.0,583.183,1200,174.955,449.051,167.53,0.0,207.703,207.703,494.244,510.0,0.0,419.866,0.0,0.0,0.0,0.0,1000.0,494.244,616.58,minimize_cost,gw_treated,none,False,594.821,0.0,inf,500,419.866
2010-04-02,225.852,1400,21.753,225.852,3500,54.382,225.852,6500,114.697,13.257,465.01,0.0,478.267,677.557,0.0,664.3,1200,199.29,511.511,190.832,0.0,236.094,236.094,494.244,510.0,0.0,478.267,0.0,0.0,0.0,0.0,1000.0,494.244,702.343,minimize_cost,gw_treated,none,False,1272.378,0.0,inf,500,478.267
2010-04-03,220.007,1400,21.19,220.007,3500,52.975,220.007,6500,111.728,12.914,452.974,0.0,465.888,660.02,0.0,647.106,1200,194.132,498.272,185.893,0.0,230.076,230.076,494.244,510.0,0.0,465.888,0.0,0.0,0.0,0.0,1000.0,494.244,684.164,minimize_cost,gw_treated,none,False,1932.398,0.0,inf,500,465.888
2010-04-04,182.292,1400,17.557,182.292,3500,43.893,182.292,6500,92.575,10.7,375.323,0.0,386.023,546.876,0.0,536.176,1200,160.853,412.855,154.026,0.0,191.25,191.25,494.244,510.0,0.0,386.023,0.0,0.0,0.0,0.0,1000.0,494.244,566.881,minimize_cost,gw_treated,none,False,2479.273,0.0,inf,500,386.023
2010-04-05,176.027,1400,16.954,176.027,3500,42.385,176.027,6500,89.394,10.332,362.425,0.0,372.757,528.082,0.0,517.749,1200,155.325,398.667,148.733,0.0,184.801,184.801,494.244,510.0,0.0,372.757,0.0,0.0,0.0,0.0,1000.0,494.244,547.4,minimize_cost,gw_treated,none,False,3007.355,0.0,inf,500,372.757
2010-04-06,159.824,1400,15.393,159.824,3500,38.483,159.824,6500,81.165,9.381,329.063,0.0,338.444,479.471,0.0,470.09,1200,141.027,361.969,135.042,0.0,168.12,168.12,494.244,510.0,0.0,338.444,0.0,0.0,0.0,0.0,1000.0,494.244,497.011,minimize_cost,gw_treated,none,False,3486.826,0.0,inf,500,338.444
2010-04-07,154.084,1400,14.841,154.084,3500,37.101,154.084,6500,78.25,9.044,317.245,0.0,326.289,462.251,0.0,453.207,1200,135.962,348.969,130.192,0.0,162.211,162.211,494.244,510.0,0.0,326.289,0.0,0.0,0.0,0.0,1000.0,494.244,479.161,minimize_cost,gw_treated,none,False,3949.077,0.0,inf,500,326.289
2010-04-08,146.003,1400,14.062,146.003,3500,35.156,146.003,6500,74.146,8.57,300.608,0.0,309.178,438.01,0.0,429.44,1200,128.832,330.669,123.364,0.0,153.893,153.893,494.244,510.0,0.0,309.178,0.0,0.0,0.0,0.0,1000.0,494.244,454.033,minimize_cost,gw_treated,none,False,4387.087,0.0,inf,500,309.178
2010-04-09,169.542,1400,16.329,169.542,3500,40.823,169.542,6500,86.1,9.952,349.071,0.0,359.023,508.625,0.0,498.673,1200,149.602,383.978,143.253,0.0,178.125,178.125,494.244,510.0,0.0,359.023,0.0,0.0,0.0,0.0,1000.0,494.244,527.231,minimize_cost,gw_treated,none,False,4895.712,0.0,inf,500,359.023
2010-04-10,205.221,1400,19.766,205.221,3500,49.414,205.221,6500,104.22,12.046,422.532,0.0,434.578,615.663,0.0,603.617,1200,181.085,464.785,173.4,0.0,214.855,214.855,494.244,510.0,0.0,434.578,0.0,0.0,0.0,0.0,1000.0,494.244,638.185,minimize_cost,gw_treated,none,False,5511.375,0.0,inf,500,434.578
2010-04-11,190.005,1400,18.3,190.005,3500,45.751,190.005,6500,96.492,11.153,391.203,0.0,402.356,570.014,0.0,558.862,1200,167.658,430.323,160.543,0.0,199.191,199.191,494.244,510.0,0.0,402.356,0.0,0.0,0.0,0.0,1000.0,494.244,590.867,minimize_cost,gw_treated,none,False,6081.39,0.0,inf,500,402.356
2010-04-12,142.268,1400,13.702,142.268,3500,34.256,142.268,6500,72.249,8.351,292.916,0.0,301.267,426.803,0.0,418.452,1200,125.536,322.208,120.208,0.0,150.047,150.047,494.244,510.0,0.0,301.267,0.0,0.0,0.0,0.0,1000.0,494.244,442.416,minimize_cost,gw_treated,none,False,6508.192,0.0,inf,500,301.267
2010-04-13,158.449,1400,15.261,158.449,3500,38.152,158.449,6500,80.467,9.301,326.232,0.0,335.533,475.347,0.0,466.046,1200,139.814,358.856,133.88,0.0,166.705,166.705,494.244,510.0,0.0,335.533,0.0,0.0,0.0,0.0,1000.0,494.244,492.736,minimize_cost,gw_treated,none,False,6983.539,0.0,inf,500,335.533
2010-04-14,183.121,1400,17.637,183.121,3500,44.093,183.121,6500,92.996,10.749,377.029,0.0,387.778,549.362,0.0,538.613,1200,161.584,414.732,154.726,0.0,192.104,192.104,494.244,510.0,0.0,387.778,0.0,0.0,0.0,0.0,1000.0,494.244,569.459,minimize_cost,gw_treated,none,False,7532.901,0.0,inf,500,387.778
2010-04-15,199.187,1400,19.185,199.187,3500,47.962,199.187,6500,101.155,11.692,410.108,0.0,421.8,597.561,0.0,585.869,1200,175.761,451.119,168.301,0.0,208.643,208.643,494.244,510.0,0.0,421.8,0.0,0.0,0.0,0.0,1000.0,494.244,619.42,minimize_cost,gw_treated,none,False,8130.462,0.0,inf,500,421.8
2010-04-16,192.964,1400,18.585,192.964,3500,46.463,192.964,6500,97.995,11.327,397.295,0.0,408.622,578.891,0.0,567.565,1200,170.269,437.025,163.043,0.0,202.237,202.237,494.244,510.0,0.0,408.622,0.0,0.0,0.0,0.0,1000.0,494.244,600.068,minimize_cost,gw_treated,none,False,8709.353,0.0,inf,500,408.622
2010-04-17,196.847,1400,18.959,196.847,3500,47.398,196.847,6500,99.967,11.554,405.291,0.0,416.845,590.541,0.0,578.986,1200,173.696,445.82,166.324,0.0,206.234,206.234,494.244,510.0,0.0,416.845,0.0,0.0,0.0,0.0,1000.0,494.244,612.144,minimize_cost,gw_treated,none,False,9299.894,0.0,inf,500,416.845
2010-04-18,213.994,1400,20.611,213.994,3500,51.527,213.994,6500,108.675,12.561,440.595,0.0,453.156,641.982,0.0,629.421,1200,188.826,484.655,180.813,0.0,223.887,223.887,494.244,510.0,0.0,453.156,0.0,0.0,0.0,0.0,1000.0,494.244,665.467,minimize_cost,gw_treated,none,False,9941.876,0.0,inf,500,453.156
2010-04-19,238.151,1400,22.937,238.151,3500,57.344,238.151,6500,120.943,13.979,490.332,0.0,504.311,714.453,0.0,700.474,1200,210.142,539.365,201.224,0.0,248.755,248.755,494.244,510.0,0.0,504.311,0.0,0.0,0.0,0.0,1000.0,494.244,740.589,minimize_cost,gw_treated,none,False,10656.33,0.0,inf,500,504.311
2010-04-20,218.601,1400,21.054,218.601,3500,52.636,218.601,6500,111.014,12.831,450.08,0.0,462.911,655.802,0.0,642.971,1200,192.891,495.088,184.705,0.0,228.629,228.629,494.244,510.0,0.0,462.911,0.0,0.0,0.0,0.0,1000.0,494.244,679.793,minimize_cost,gw_treated,none,False,11312.132,0.0,inf,500,462.911
2010-04-21,175.816,1400,16.934,175.816,3500,42.334,175.816,6500,89.287,10.32,361.99,0.0,372.31,527.449,0.0,517.129,1200,155.139,398.189,148.555,0.0,184.584,184.584,494.244,510.0,0.0,372.31,0.0,0.0,0.0,0.0,1000.0,494.244,546.744,minimize_cost,gw_treated,none,False,11839.581,0.0,inf,500,372.31
2010-04-22,136.894,1400,13.185,136.894,3500,32.962,136.894,6500,69.52,8.035,281.853,0.0,289.888,410.682,0.0,402.647,1200,120.794,310.038,115.668,0.0,144.515,144.515,494.244,510.0,0.0,289.888,0.0,0.0,0.0,0.0,1000.0,494.244,425.705,minimize_cost,gw_treated,none,False,12250.263,0.0,inf,500,289.888
2010-04-23,176.037,1400,16.955,176.037,3500,42.387,176.037,6500,89.399,10.333,362.445,0.0,372.778,528.112,0.0,517.779,1200,155.334,398.69,148.741,0.0,184.812,184.812,494.244,510.0,0.0,372.778,0.0,0.0,0.0,0.0,1000.0,494.244,547.431,minimize_cost,gw_treated,none,False,12778.374,0.0,inf,500,372.778
2010-04-24,218.695,1400,21.064,218.695,3500,52.659,218.695,6500,111.062,12.837,450.274,0.0,463.111,656.086,0.0,643.249,1200,192.975,495.302,184.785,0.0,228.726,228.726,494.244,510.0,0.0,463.111,0.0,0.0,0.0,0.0,1000.0,494.244,680.086,minimize_cost,gw_treated,none,False,13434.46,0.0,inf,500,463.111
2010-04-25,223.995,1400,21.574,223.995,3500,53.935,223.995,6500,113.754,13.148,461.185,0.0,474.333,671.984,0.0,658.836,1200,197.651,507.304,189.262,0.0,234.182,234.182,494.244,510.0,0.0,474.333,0.0,0.0,0.0,0.0,1000.0,494.244,696.566,minimize_cost,gw_treated,none,False,14106.444,0.0,inf,500,474.333
2010-04-26,219.755,1400,21.166,219.755,3500,52.914,219.755,6500,111.601,12.899,452.456,0.0,465.355,659.265,0.0,646.366,1200,193.91,497.701,185.68,0.0,229.817,229.817,494.244,510.0,0.0,465.355,0.0,0.0,0.0,0.0,1000.0,494.244,683.382,minimize_cost,gw_treated,none,False,14765.708,0.0,inf,500,465.355
2010-04-27,221.329,1400,21.317,221.329,3500,53.293,221.329,6500,112.4,12.992,455.697,0.0,468.689,663.988,0.0,650.996,1200,195.299,501.267,187.01,0.0,231.438,231.438,494.244,510.0,0.0,468.689,0.0,0.0,0.0,0.0,1000.0,494.244,688.278,minimize_cost,gw_treated,none,False,15429.696,0.0,inf,500,468.689
2010-04-28,161.492,1400,15.554,161.492,3500,38.885,161.492,6500,82.012,9.479,332.499,0.0,341.978,484.477,0.0,474.998,1200,142.499,365.749,136.452,0.0,169.838,169.838,494.244,510.0,0.0,341.978,0.0,0.0,0.0,0.0,1000.0,494.244,502.2,minimize_cost,gw_treated,none,False,15914.174,0.0,inf,500,341.978
2010-04-29,142.488,1400,13.724,142.488,3500,34.309,142.488,6500,72.361,8.364,293.369,0.0,301.733,427.463,0.0,419.099,1200,125.73,322.706,120.394,0.0,150.274,150.274,494.244,510.0,0.0,301.733,0.0,0.0,0.0,0.0,1000.0,494.244,443.1,minimize_cost,gw_treated,none,False,16341.636,0.0,inf,500,301.733
2010-04-30,155.847,1400,15.01,155.847,3500,37.526,155.847,6500,79.145,9.148,320.875,0.0,330.023,467.541,0.0,458.393,1200,137.518,352.963,131.682,0.0,164.027,164.027,494.244,510.0,0.0,330.023,0.0,0.0,0.0,0.0,1000.0,494.244,484.644,minimize_cost,gw_treated,none,False,16809.177,0.0,inf,500,330.023
2010-05-01,167.737,1400,16.156,167.737,3500,40.389,167.737,6500,85.184,9.846,345.355,0.0,355.201,503.21,0.0,493.365,1200,148.009,379.891,141.728,0.0,176.267,176.267,494.244,510.0,0.0,355.201,0.0,0.0,0.0,0.0,1000.0,494.244,521.619,minimize_cost,gw_treated,none,False,503.21,0.0,inf,500,355.201
2010-05-02,163.391,1400,15.737,163.391,3500,39.342,163.391,6500,82.977,9.591,336.408,0.0,345.999,490.174,0.0,480.583,1200,144.175,370.049,138.056,0.0,171.793,171.793,494.244,510.0,0.0,345.999,0.0,0.0,0.0,0.0,1000.0,494.244,508.105,minimize_cost,gw_treated,none,False,993.384,0.0,inf,500,345.999
2010-05-03,200.897,1400,19.349,200.897,3500,48.373,200.897,6500,102.024,11.792,413.63,0.0,425.422,602.692,0.0,590.9,1200,177.27,454.993,169.747,0.0,210.404,210.404,494.244,510.0,0.0,425.422,0.0,0.0,0.0,0.0,1000.0,494.244,624.739,minimize_cost,gw_treated,none,False,1596.076,0.0,inf,500,425.422
2010-05-04,218.601,1400,21.054,218.601,3500,52.636,218.601,6500,111.014,12.831,450.08,0.0,462.911,655.802,0.0,642.971,1200,192.891,495.088,184.705,0.0,228.629,228.629,494.244,510.0,0.0,462.911,0.0,0.0,0.0,0.0,1000.0,494.244,679.793,minimize_cost,gw_treated,none,False,2251.879,0.0,inf,500,462.911
2010-05-05,228.591,1400,22.017,228.591,3500,55.042,228.591,6500,116.088,13.418,470.648,0.0,484.066,685.772,0.0,672.355,1200,201.706,517.713,193.146,0.0,238.913,238.913,494.244,510.0,0.0,484.066,0.0,0.0,0.0,0.0,1000.0,494.244,710.859,minimize_cost,gw_treated,none,False,2937.651,0.0,inf,500,484.066
2010-05-06,235.601,1400,22.692,235.601,3500,56.729,235.601,6500,119.648,13.829,485.081,0.0,498.91,706.802,0.0,692.973,1200,207.892,533.589,199.069,0.0,246.129,246.129,494.244,510.0,0.0,498.91,0.0,0.0,0.0,0.0,1000.0,494.244,732.658,minimize_cost,gw_treated,none,False,3644.453,0.0,inf,500,498.91
2010-05-07,240.0,1400,23.116,240.0,3500,57.789,267.321,6500,135.756,14.622,512.889,0.0,527.511,747.321,0.0,732.699,1200,219.81,564.178,216.661,0.0,260.034,260.034,494.244,510.0,0.0,527.511,0.0,0.0,0.0,0.0,1000.0,495.687,780.839,minimize_cost,gw_treated,none,False,4391.773,0.0,inf,500,527.511
2010-05-08,240.0,1400,23.116,240.0,3500,57.789,262.222,6500,133.167,14.522,509.39,0.0,523.912,742.222,0.0,727.7,1200,218.31,560.329,214.071,0.0,258.284,258.284,495.687,510.0,0.0,523.912,0.0,0.0,0.0,0.0,1000.0,496.105,774.4,minimize_cost,gw_treated,none,False,5133.995,0.0,inf,500,523.912
2010-05-09,240.0,1400,23.116,240.0,3500,57.789,319.802,6500,162.409,15.649,548.907,0.0,564.556,799.802,0.0,784.153,1200,235.246,603.798,243.313,0.0,278.043,278.043,496.105,510.0,0.0,564.556,0.0,0.0,0.0,0.0,1000.0,499.27,847.111,minimize_cost,gw_treated,none,False,5933.797,0.0,inf,500,564.556
2010-05-10,240.0,1400,23.116,240.0,3500,57.789,269.337,6500,136.78,14.661,514.273,0.0,528.934,749.337,0.0,734.675,1200,220.403,565.7,217.684,0.0,260.725,260.725,499.27,510.0,0.0,528.934,0.0,0.0,0.0,0.0,1000.0,498.161,783.384,minimize_cost,gw_treated,none,False,6683.134,0.0,inf,500,528.934
2010-05-11,197.528,1400,19.025,197.528,3500,47.562,197.528,6500,100.313,11.594,406.694,0.0,418.288,592.585,0.0,580.991,1200,174.297,447.363,166.9,0.0,206.936,206.936,498.161,510.0,0.0,418.288,0.0,0.0,0.0,0.0,1000.0,496.523,614.263,minimize_cost,gw_treated,none,False,7275.719,0.0,inf,500,418.288
2010-05-12,217.583,1400,20.956,217.583,3500,52.391,217.583,6500,110.498,12.772,447.984,0.0,460.756,652.749,0.0,639.978,1200,191.993,492.783,183.845,0.0,227.581,227.581,496.523,510.0,0.0,460.756,0.0,0.0,0.0,0.0,1000.0,495.473,676.628,minimize_cost,gw_treated,none,False,7928.468,0.0,inf,500,460.756
2010-05-13,240.0,1400,23.116,240.0,3500,57.789,261.906,6500,133.007,14.516,509.173,0.0,523.689,741.906,0.0,727.39,1200,218.217,560.09,213.911,0.0,258.176,258.176,495.473,510.0,0.0,523.689,0.0,0.0,0.0,0.0,1000.0,495.987,774.001,minimize_cost,gw_treated,none,False,8670.374,0.0,inf,500,523.689
2010-05-14,240.0,1400,23.116,240.0,3500,57.789,396.711,6500,201.466,17.154,601.69,0.0,618.844,876.711,0.0,859.558,1200,257.867,661.859,282.371,0.0,304.434,304.434,495.987,510.0,0.0,618.844,0.0,0.0,0.0,0.0,1000.0,503.187,944.23,minimize_cost,gw_treated,none,False,9547.085,0.0,inf,500,618.844
2010-05-15,240.0,1400,23.116,240.0,3500,57.789,358.744,6500,182.185,16.411,575.633,0.0,592.044,838.744,0.0,822.333,1200,246.7,633.197,263.089,0.0,291.406,291.406,503.187,510.0,0.0,592.044,0.0,0.0,0.0,0.0,1000.0,504.165,896.286,minimize_cost,gw_treated,none,False,10385.829,0.0,inf,500,592.044
2010-05-16,240.0,1400,23.116,240.0,3500,57.789,432.0,6500,219.387,17.844,625.909,31.25,675.003,912.0,0.0,894.156,1200,268.247,688.5,300.292,15.625,316.544,332.169,504.165,510.0,0.0,731.978,0.0,0.0,0.0,0.0,943.025,498.069,988.792,minimize_cost,gw_treated,none,False,11297.829,31.25,inf,500,675.003
2010-05-17,240.0,1400,23.116,240.0,3500,57.789,430.709,6500,218.732,17.819,625.023,0.0,642.842,910.709,0.0,892.89,1200,267.867,687.525,299.636,0.0,316.101,316.101,498.069,510.0,0.0,585.867,0.0,0.0,0.0,0.0,1000.0,505.685,987.161,minimize_cost,gw_treated,none,False,12208.538,31.25,inf,500,642.842
2010-05-18,188.273,1400,18.133,188.273,3500,45.334,188.273,6500,95.613,11.051,387.637,0.0,398.688,564.818,0.0,553.767,1200,166.13,426.401,159.08,0.0,197.407,197.407,505.685,510.0,0.0,398.688,0.0,0.0,0.0,0.0,1000.0,501.124,585.48,minimize_cost,gw_treated,none,False,12773.356,31.25,inf,500,398.688
2010-05-19,207.687,1400,20.003,207.687,3500,50.008,207.687,6500,105.472,12.191,427.609,0.0,439.8,623.061,0.0,610.87,1200,183.261,470.37,175.484,0.0,217.394,217.394,501.124,510.0,0.0,439.8,0.0,0.0,0.0,0.0,1000.0,498.098,645.854,minimize_cost,gw_treated,none,False,13396.417,31.25,inf,500,439.8
2010-05-20,229.672,1400,22.121,229.672,3500,55.302,229.672,6500,116.637,13.481,472.875,0.0,486.356,689.017,0.0,675.535,1200,202.661,520.162,194.06,0.0,240.026,240.026,498.098,510.0,0.0,486.356,0.0,0.0,0.0,0.0,1000.0,496.224,714.222,minimize_cost,gw_treated,none,False,14085.434,31.25,inf,500,486.356
2010-05-21,201.926,1400,19.448,201.926,3500,48.621,201.926,6500,102.546,11.853,415.747,0.0,427.6,605.777,0.0,593.925,1200,178.177,457.322,170.616,0.0,211.463,211.463,496.224,510.0,0.0,427.6,0.0,0.0,0.0,0.0,1000.0,495.377,627.938,minimize_cost,gw_treated,none,False,14691.211,31.25,inf,500,427.6
2010-05-22,209.229,1400,20.152,209.229,3500,50.38,209.229,6500,106.255,12.281,430.785,0.0,443.066,627.688,0.0,615.407,1200,184.622,473.863,176.787,0.0,218.981,218.981,495.377,510.0,0.0,443.066,0.0,0.0,0.0,0.0,1000.0,494.875,650.65,minimize_cost,gw_treated,none,False,15318.899,31.25,inf,500,443.066
2010-05-23,159.478,1400,15.36,159.478,3500,38.4,159.478,6500,80.989,9.361,328.351,0.0,337.712,478.434,0.0,469.073,1200,140.722,361.186,134.75,0.0,167.765,167.765,494.875,510.0,0.0,337.712,0.0,0.0,0.0,0.0,1000.0,494.662,495.936,minimize_cost,gw_treated,none,False,15797.333,31.25,inf,500,337.712
2010-05-24,181.63,1400,17.494,181.63,3500,43.734,181.63,6500,92.239,10.661,373.961,0.0,384.622,544.891,0.0,534.23,1200,160.269,411.357,153.467,0.0,190.569,190.569,494.662,510.0,0.0,384.622,0.0,0.0,0.0,0.0,1000.0,494.501,564.824,minimize_cost,gw_treated,none,False,16342.224,31.25,inf,500,384.622
2010-05-25,194.863,1400,18.768,194.863,3500,46.92,194.863,6500,98.959,11.438,401.206,0.0,412.644,584.589,0.0,573.151,1200,171.945,441.327,164.648,0.0,204.192,204.192,494.501,510.0,0.0,412.644,0.0,0.0,0.0,0.0,1000.0,494.395,605.975,minimize_cost,gw_treated,none,False,16926.814,31.25,inf,500,412.644
2010-05-26,240.0,1400,23.116,240.0,3500,57.789,246.951,6500,125.412,14.223,498.91,0.0,513.133,726.951,0.0,712.728,1200,213.818,548.801,206.316,0.0,253.044,253.044,494.395,510.0,0.0,513.133,0.0,0.0,0.0,0.0,1000.0,494.685,755.117,minimize_cost,gw_treated,none,False,17653.765,31.25,inf,500,513.133
2010-05-27,195.85,1400,18.863,195.85,3500,47.158,195.85,6500,99.46,11.496,403.237,0.0,414.733,587.549,0.0,576.053,1200,172.816,443.561,165.482,0.0,205.208,205.208,494.685,510.0,0.0,414.733,0.0,0.0,0.0,0.0,1000.0,494.502,609.042,minimize_cost,gw_treated,none,False,18241.314,31.25,inf,500,414.733
2010-05-28,158.439,1400,15.26,158.439,3500,38.15,158.439,6500,80.462,9.3,326.211,0.0,335.511,475.316,0.0,466.016,1200,139.805,358.832,133.871,0.0,166.695,166.695,494.502,510.0,0.0,335.511,0.0,0.0,0.0,0.0,1000.0,494.415,492.704,minimize_cost,gw_treated,none,False,18716.63,31.25,inf,500,335.511
2010-05-29,200.089,1400,19.272,200.089,3500,48.179,200.089,6500,101.614,11.745,411.966,0.0,423.711,600.268,0.0,588.523,1200,176.557,453.163,169.064,0.0,209.572,209.572,494.415,510.0,0.0,423.711,0.0,0.0,0.0,0.0,1000.0,494.343,622.227,minimize_cost,gw_treated,none,False,19316.898,31.25,inf,500,423.711
2010-05-30,215.064,1400,20.714,215.064,3500,51.785,215.064,6500,109.218,12.624,442.798,0.0,455.422,645.193,0.0,632.569,1200,189.771,487.078,181.717,0.0,224.988,224.988,494.343,510.0,0.0,455.422,0.0,0.0,0.0,0.0,1000.0,494.298,668.795,minimize_cost,gw_treated,none,False,19962.09,31.25,inf,500,455.422
2010-05-31,217.258,1400,20.925,217.258,3500,52.313,217.258,6500,110.332,12.753,447.314,0.0,460.067,651.773,0.0,639.021,1200,191.706,492.046,183.57,0.0,227.246,227.246,494.298,510.0,0.0,460.067,0.0,0.0,0.0,0.0,1000.0,494.273,675.616,minimize_cost,gw_treated,none,False,20613.863,31.25,inf,500,460.067
2010-06-01,240.0,1400,23.116,240.0,3500,57.789,253.783,6500,128.881,14.357,503.598,0.0,517.955,733.783,0.0,719.426,1200,215.828,553.958,209.786,0.0,255.388,255.388,494.273,510.0,0.0,517.955,0.0,0.0,0.0,0.0,1000.0,494.986,763.743,minimize_cost,gw_treated,none,False,733.783,0.0,inf,500,517.955
2010-06-02,186.133,1400,17.927,186.133,3500,44.818,186.133,6500,94.526,10.926,383.23,0.0,394.156,558.398,0.0,547.472,1200,164.242,421.554,157.271,0.0,195.204,195.204,494.986,510.0,0.0,394.156,0.0,0.0,0.0,0.0,1000.0,494.694,578.825,minimize_cost,gw_treated,none,False,1292.18,0.0,inf,500,394.156
2010-06-03,183.572,1400,17.681,183.572,3500,44.202,183.572,6500,93.225,10.775,377.958,0.0,388.733,550.715,0.0,539.94,1200,161.982,415.754,155.107,0.0,192.568,192.568,494.694,510.0,0.0,388.733,0.0,0.0,0.0,0.0,1000.0,494.519,570.861,minimize_cost,gw_treated,none,False,1842.895,0.0,inf,500,388.733
2010-06-04,195.157,1400,18.796,195.157,3500,46.991,195.157,6500,99.109,11.455,401.811,0.0,413.266,585.471,0.0,574.015,1200,172.205,441.992,164.896,0.0,204.494,204.494,494.519,510.0,0.0,413.266,0.0,0.0,0.0,0.0,1000.0,494.405,606.888,minimize_cost,gw_treated,none,False,2428.366,0.0,inf,500,413.266
